年月,省份,城市,城市代码,平均气温,省平均温度
202006,四川省,甘孜藏族自治州,513300,14.1336467688,
202007,四川省,甘孜藏族自治州,513300,14.5187655568,
202008,四川省,甘孜藏族自治州,513300,14.3261434808,
202009,四川省,甘孜藏族自治州,513300,12.5514745226,
202010,四川省,甘孜藏族自治州,513300,9.35046607155,
202011,四川省,甘孜藏族自治州,513300,2.7176210199,
202012,四川省,甘孜藏族自治州,513300,-1.49909208879,
202001,四川省,眉山市,511400,4.26848624978,
202002,四川省,眉山市,511400,6.4433341015,
202003,四川省,眉山市,511400,10.3389816278,
202004,四川省,眉山市,511400,12.1818394717,
202005,四川省,眉山市,511400,18.5472691837,
202006,四川省,眉山市,511400,20.7880980439,
202007,四川省,眉山市,511400,21.3279314265,
202008,四川省,眉山市,511400,21.9629880741,
202009,四川省,眉山市,511400,17.4812590671,
202010,四川省,眉山市,511400,12.3352546991,
202011,四川省,眉山市,511400,9.8835938397,
202012,四川省,眉山市,511400,2.69947987281,
202001,四川省,绵阳市,510700,4.57948662199,
202002,四川省,绵阳市,510700,6.87579401626,
202003,四川省,绵阳市,510700,11.1320541921,
202004,四川省,绵阳市,510700,13.3912701134,
202005,四川省,绵阳市,510700,19.6618105357,
202006,四川省,绵阳市,510700,22.1477213673,
202007,四川省,绵阳市,510700,22.643042705,
202008,四川省,绵阳市,510700,23.0100212268,
202009,四川省,绵阳市,510700,19.0265000508,
202010,四川省,绵阳市,510700,13.4702645426,
202011,四川省,绵阳市,510700,10.1972672257,
202012,四川省,绵阳市,510700,3.65474340309,
202001,四川省,自贡市,510300,8.00159887421,
202002,四川省,自贡市,510300,10.174276451,
202003,四川省,自贡市,510300,14.7451476432,
202004,四川省,自贡市,510300,16.279635256,
202005,四川省,自贡市,510300,23.0661533818,
202006,四川省,自贡市,510300,24.5046621793,
202007,四川省,自贡市,510300,25.0413112393,
202008,四川省,自贡市,510300,26.4042883291,
202009,四川省,自贡市,510300,21.0739033026,
202010,四川省,自贡市,510300,15.5191238742,
202011,四川省,自贡市,510300,13.388480847,
202012,四川省,自贡市,510300,6.21497573275,
202001,四川省,资阳市,512000,8.2889646203,
202002,四川省,资阳市,512000,10.3745935681,
202003,四川省,资阳市,512000,14.9448431317,
202004,四川省,资阳市,512000,16.6227894786,
202005,四川省,资阳市,512000,23.7192334049,
202006,四川省,资阳市,512000,25.0454701914,
202007,四川省,资阳市,512000,25.5243639591,
202008,四川省,资阳市,512000,27.2967336278,
202009,四川省,资阳市,512000,21.7438888179,
202010,四川省,资阳市,512000,15.9065530956,
202011,四川省,资阳市,512000,13.6514419475,
202012,四川省,资阳市,512000,6.67424131906,
202001,四川省,达州市,511700,7.02575999761,
202002,四川省,达州市,511700,9.19948468177,
202003,四川省,达州市,511700,13.4194944031,
202004,四川省,达州市,511700,15.8732912982,
202005,四川省,达州市,511700,22.5504176396,
202006,四川省,达州市,511700,24.7732386946,
202007,四川省,达州市,511700,25.6329757254,
202008,四川省,达州市,511700,28.0509989671,
202009,四川省,达州市,511700,22.0583627087,
202010,四川省,达州市,511700,16.0005359671,
202011,四川省,达州市,511700,12.8468326157,
202012,四川省,达州市,511700,6.15815826108,
202001,四川省,遂宁市,510900,8.2819931233,
202002,四川省,遂宁市,510900,10.3966229934,
202003,四川省,遂宁市,510900,14.8474251451,
202004,四川省,遂宁市,510900,16.6160517038,
202005,四川省,遂宁市,510900,24.0238496136,
202006,四川省,遂宁市,510900,25.3533442095,
202007,四川省,遂宁市,510900,25.7121953134,
202008,四川省,遂宁市,510900,27.3210262671,
202009,四川省,遂宁市,510900,22.0488111649,
202010,四川省,遂宁市,510900,16.0287488678,
202011,四川省,遂宁市,510900,13.5982052574,
202012,四川省,遂宁市,510900,6.84542515552,
202001,四川省,阿坝藏族羌族自治州,513200,-3.05718679643,
202002,四川省,阿坝藏族羌族自治州,513200,-1.32596980438,
202003,四川省,阿坝藏族羌族自治州,513200,3.61804685989,
202004,四川省,阿坝藏族羌族自治州,513200,5.94108731021,
202005,四川省,阿坝藏族羌族自治州,513200,10.2414919719,
202006,四川省,阿坝藏族羌族自治州,513200,14.4125656844,
202007,四川省,阿坝藏族羌族自治州,513200,15.3752409768,
202008,四川省,阿坝藏族羌族自治州,513200,15.2195723992,
202009,四川省,阿坝藏族羌族自治州,513200,12.6856754591,
202010,四川省,阿坝藏族羌族自治州,513200,8.19291811792,
202011,四川省,阿坝藏族羌族自治州,513200,3.07416208823,
202012,四川省,阿坝藏族羌族自治州,513200,-2.40139772635,
202001,四川省,雅安市,511800,2.12034655587,
202002,四川省,雅安市,511800,4.03399168408,
202003,四川省,雅安市,511800,8.08919976789,
202004,四川省,雅安市,511800,9.87603209449,
202005,四川省,雅安市,511800,14.924475926,
202006,四川省,雅安市,511800,17.9357993161,
202007,四川省,雅安市,511800,18.5157519421,
202008,四川省,雅安市,511800,18.9395271676,
202009,四川省,雅安市,511800,15.2498969719,
202010,四川省,雅安市,511800,10.8387518789,
202011,四川省,雅安市,511800,7.44791657326,
202012,四川省,雅安市,511800,0.972157307826,
202001,台湾省,台湾省,710000,13.4967010933,20.75309122775
202002,台湾省,台湾省,710000,13.5031339867,
202003,台湾省,台湾省,710000,15.7638407051,
202004,台湾省,台湾省,710000,17.3762403955,
202005,台湾省,台湾省,710000,23.9266226003,
202006,台湾省,台湾省,710000,27.3142232713,
202007,台湾省,台湾省,710000,28.5972896949,
202008,台湾省,台湾省,710000,28.244867936,
202009,台湾省,台湾省,710000,25.5538969233,
202010,台湾省,台湾省,710000,21.9371379557,
202011,台湾省,台湾省,710000,19.6769510008,
202012,台湾省,台湾省,710000,13.6461891701,
202001,天津市,天津市,120000,-1.72850188587,13.3448482121508
202002,天津市,天津市,120000,1.20721828598,
202003,天津市,天津市,120000,8.71717559282,
202004,天津市,天津市,120000,14.8011864856,
202005,天津市,天津市,120000,20.2544848639,
202006,天津市,天津市,120000,26.0939226958,
202007,天津市,天津市,120000,26.6843650326,
202008,天津市,天津市,120000,26.2725577517,
202009,天津市,天津市,120000,21.21788097,
202010,天津市,天津市,120000,13.188313946,
202011,天津市,天津市,120000,6.26726631027,
202012,天津市,天津市,120000,-2.83769150299,
202001,西藏自治区,山南市,540500,-2.65270238897,6.15055991271534
202002,西藏自治区,山南市,540500,-0.417023336681,
202003,西藏自治区,山南市,540500,3.95917920958,
202004,西藏自治区,山南市,540500,5.84850612312,
202005,西藏自治区,山南市,540500,9.69829312743,
202006,西藏自治区,山南市,540500,15.0392682692,
202007,西藏自治区,山南市,540500,15.3622866041,
202008,西藏自治区,山南市,540500,15.2565312481,
202009,西藏自治区,山南市,540500,14.5921262465,
202010,西藏自治区,山南市,540500,10.9540088391,
202011,西藏自治区,山南市,540500,3.09483766556,
202012,西藏自治区,山南市,540500,0.492196682353,
202001,西藏自治区,拉萨市,540100,-5.75196918313,
202002,西藏自治区,拉萨市,540100,-3.9433127911,
202003,西藏自治区,拉萨市,540100,0.887608413302,
202004,西藏自治区,拉萨市,540100,3.08146518949,
202005,西藏自治区,拉萨市,540100,7.25509917184,
202006,西藏自治区,拉萨市,540100,12.8084882149,
202007,西藏自治区,拉萨市,540100,13.5487882499,
202008,西藏自治区,拉萨市,540100,13.1345370816,
202009,西藏自治区,拉萨市,540100,12.4602564609,
202010,西藏自治区,拉萨市,540100,8.59442222414,
202011,西藏自治区,拉萨市,540100,0.175637962209,
202012,西藏自治区,拉萨市,540100,-2.40586305619,
202001,西藏自治区,日喀则市,540200,-6.09485766858,
202002,西藏自治区,日喀则市,540200,-3.77695034547,
202003,西藏自治区,日喀则市,540200,0.283951751958,
202004,西藏自治区,日喀则市,540200,3.33003830769,
202005,西藏自治区,日喀则市,540200,7.64390863596,
202006,西藏自治区,日喀则市,540200,13.1136728583,
202007,西藏自治区,日喀则市,540200,13.8984200696,
202008,西藏自治区,日喀则市,540200,13.4687115542,
202009,西藏自治区,日喀则市,540200,12.541750896,
202010,西藏自治区,日喀则市,540200,7.78102350526,
202011,西藏自治区,日喀则市,540200,-0.101154397164,
202012,西藏自治区,日喀则市,540200,-2.22402745405,
202001,西藏自治区,昌都市,540300,-3.63674006006,
202002,西藏自治区,昌都市,540300,-1.19348846697,
202003,西藏自治区,昌都市,540300,3.52521106737,
202004,西藏自治区,昌都市,540300,5.81892249435,
202005,西藏自治区,昌都市,540300,9.23767536275,
202006,西藏自治区,昌都市,540300,14.7548628458,
202007,西藏自治区,昌都市,540300,15.5317983253,
202008,西藏自治区,昌都市,540300,15.3892725059,
202009,西藏自治区,昌都市,540300,13.786931556,
202010,西藏自治区,昌都市,540300,10.4520599447,
202011,西藏自治区,昌都市,540300,2.75574099588,
202012,西藏自治区,昌都市,540300,-0.514395908448,
202001,西藏自治区,林芝市,540400,-0.5566351351,
202002,西藏自治区,林芝市,540400,1.94352182938,
202003,西藏自治区,林芝市,540400,5.82959529513,
202004,西藏自治区,林芝市,540400,7.40843536904,
202005,西藏自治区,林芝市,540400,10.9107653611,
202006,西藏自治区,林芝市,540400,15.661948639,
202007,西藏自治区,林芝市,540400,16.610547966,
202008,西藏自治区,林芝市,540400,17.0475626446,
202009,西藏自治区,林芝市,540400,15.5704904548,
202010,西藏自治区,林芝市,540400,12.3573660985,
202011,西藏自治区,林芝市,540400,4.87908989088,
202012,西藏自治区,林芝市,540400,2.13705661278,
202001,西藏自治区,那曲市,540600,-8.92171701051,
202002,西藏自治区,那曲市,540600,-6.13116669339,
202003,西藏自治区,那曲市,540600,-0.909860582708,
202004,西藏自治区,那曲市,540600,2.60775859865,
202005,西藏自治区,那曲市,540600,7.03366524675,
202006,西藏自治区,那曲市,540600,12.1344458853,
202007,西藏自治区,那曲市,540600,13.9034771808,
202008,西藏自治区,那曲市,540600,13.5432887215,
202009,西藏自治区,那曲市,540600,11.7802109551,
202010,西藏自治区,那曲市,540600,5.99821930997,
202011,西藏自治区,那曲市,540600,-2.2291883403,
202012,西藏自治区,那曲市,540600,-5.88445009827,
202001,西藏自治区,阿里地区,542500,-8.88327374579,
202002,西藏自治区,阿里地区,542500,-5.11022159136,
202003,西藏自治区,阿里地区,542500,0.676677578368,
202004,西藏自治区,阿里地区,542500,5.91606332852,
202005,西藏自治区,阿里地区,542500,10.6018160285,
202006,西藏自治区,阿里地区,542500,15.3294866757,
202007,西藏自治区,阿里地区,542500,17.8076489216,
202008,西藏自治区,阿里地区,542500,18.0930678244,
202009,西藏自治区,阿里地区,542500,14.2728918579,
202010,西藏自治区,阿里地区,542500,6.27256930993,
202011,西藏自治区,阿里地区,542500,-1.96256466666,
202012,西藏自治区,阿里地区,542500,-5.93656165555,
202001,香港特别行政区,香港特别行政区,810000,17.5537210581,23.6994769005417
202002,香港特别行政区,香港特别行政区,810000,17.7421628991,
202003,香港特别行政区,香港特别行政区,810000,20.9170807819,
202004,香港特别行政区,香港特别行政区,810000,21.2535131416,
202005,香港特别行政区,香港特别行政区,810000,27.4481210903,
202006,香港特别行政区,香港特别行政区,810000,28.928847527,
202007,香港特别行政区,香港特别行政区,810000,29.8806042963,
202008,香港特别行政区,香港特别行政区,810000,28.4874694591,
202009,香港特别行政区,香港特别行政区,810000,27.8643174463,
202010,香港特别行政区,香港特别行政区,810000,24.7597832582,
202011,香港特别行政区,香港特别行政区,810000,22.8460279581,
202012,香港特别行政区,香港特别行政区,810000,16.7120738905,
202001,新疆维吾尔自治区,乌鲁木齐市,650100,-10.0991799186,8.89525814160103
202002,新疆维吾尔自治区,乌鲁木齐市,650100,-5.73078260278,
202003,新疆维吾尔自治区,乌鲁木齐市,650100,-0.0674716554412,
202004,新疆维吾尔自治区,乌鲁木齐市,650100,11.1953517535,
202005,新疆维吾尔自治区,乌鲁木齐市,650100,15.3225111714,
202006,新疆维吾尔自治区,乌鲁木齐市,650100,17.2879789049,
202007,新疆维吾尔自治区,乌鲁木齐市,650100,19.1872998434,
202008,新疆维吾尔自治区,乌鲁木齐市,650100,18.6794348042,
202009,新疆维吾尔自治区,乌鲁木齐市,650100,11.8298039603,
202010,新疆维吾尔自治区,乌鲁木齐市,650100,4.20850618946,
202011,新疆维吾尔自治区,乌鲁木齐市,650100,-3.21916986647,
202012,新疆维吾尔自治区,乌鲁木齐市,650100,-11.5692990354,
202001,新疆维吾尔自治区,五家渠市,659004,-11.5172952723,
202002,新疆维吾尔自治区,五家渠市,659004,-6.75371725471,
202003,新疆维吾尔自治区,五家渠市,659004,0.6806811522,
202004,新疆维吾尔自治区,五家渠市,659004,13.0469323264,
202005,新疆维吾尔自治区,五家渠市,659004,17.4008651663,
202006,新疆维吾尔自治区,五家渠市,659004,19.2402490333,
202007,新疆维吾尔自治区,五家渠市,659004,21.1454871496,
202008,新疆维吾尔自治区,五家渠市,659004,20.5677310802,
202009,新疆维吾尔自治区,五家渠市,659004,13.5779812424,
202010,新疆维吾尔自治区,五家渠市,659004,5.50195468797,
202011,新疆维吾尔自治区,五家渠市,659004,-2.71183660295,
202012,新疆维吾尔自治区,五家渠市,659004,-13.1885236458,
202001,新疆维吾尔自治区,伊犁哈萨克自治州,654000,-13.9736269119,
202002,新疆维吾尔自治区,伊犁哈萨克自治州,654000,-8.59814973277,
202003,新疆维吾尔自治区,伊犁哈萨克自治州,654000,1.47907721028,
202004,新疆维吾尔自治区,伊犁哈萨克自治州,654000,14.0189139491,
202005,新疆维吾尔自治区,伊犁哈萨克自治州,654000,18.9402323789,
202006,新疆维吾尔自治区,伊犁哈萨克自治州,654000,20.07606099,
202007,新疆维吾尔自治区,伊犁哈萨克自治州,654000,21.6751963452,
202008,新疆维吾尔自治区,伊犁哈萨克自治州,654000,21.314452696,
202009,新疆维吾尔自治区,伊犁哈萨克自治州,654000,14.663747691,
202010,新疆维吾尔自治区,伊犁哈萨克自治州,654000,6.39556300611,
202011,新疆维吾尔自治区,伊犁哈萨克自治州,654000,-2.51032598637,
202012,新疆维吾尔自治区,伊犁哈萨克自治州,654000,-15.6389711001,
202001,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,653000,-4.98540857824,
202002,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,653000,0.954836365131,
202003,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,653000,8.62611565715,
202004,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,653000,15.0503841562,
202005,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,653000,19.3241707193,
202006,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,653000,21.9103777257,
202007,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,653000,23.7630126016,
202008,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,653000,23.8231422312,
202009,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,653000,18.453496143,
202010,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,653000,10.5136195332,
202011,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,653000,1.22341763103,
202012,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,653000,-5.07960205733,
202001,新疆维吾尔自治区,克拉玛依市,650200,-13.5609800501,
202002,新疆维吾尔自治区,克拉玛依市,650200,-7.82032218959,
202003,新疆维吾尔自治区,克拉玛依市,650200,2.75255283564,
202004,新疆维吾尔自治区,克拉玛依市,650200,16.3246932356,
202005,新疆维吾尔自治区,克拉玛依市,650200,21.2495499867,
202006,新疆维吾尔自治区,克拉玛依市,650200,22.662660879,
202007,新疆维吾尔自治区,克拉玛依市,650200,24.4133168509,
202008,新疆维吾尔自治区,克拉玛依市,650200,23.6867042854,
202009,新疆维吾尔自治区,克拉玛依市,650200,16.0750449567,
202010,新疆维吾尔自治区,克拉玛依市,650200,7.62640717113,
202011,新疆维吾尔自治区,克拉玛依市,650200,-1.60940210235,
202012,新疆维吾尔自治区,克拉玛依市,650200,-15.6740971551,
202001,新疆维吾尔自治区,北屯市,659005,-14.0806656022,
202002,新疆维吾尔自治区,北屯市,659005,-9.56003567792,
202003,新疆维吾尔自治区,北屯市,659005,-1.80963068941,
202004,新疆维吾尔自治区,北屯市,659005,14.0344806063,
202005,新疆维吾尔自治区,北屯市,659005,19.4137553892,
202006,新疆维吾尔自治区,北屯市,659005,20.7941402491,
202007,新疆维吾尔自治区,北屯市,659005,22.3675716234,
202008,新疆维吾尔自治区,北屯市,659005,21.0644950867,
202009,新疆维吾尔自治区,北屯市,659005,13.7658909922,
202010,新疆维吾尔自治区,北屯市,659005,4.9717750964,
202011,新疆维吾尔自治区,北屯市,659005,-3.33691837822,
202012,新疆维吾尔自治区,北屯市,659005,-16.8928998588,
202001,新疆维吾尔自治区,博尔塔拉蒙古自治州,652700,-12.7632486948,
202002,新疆维吾尔自治区,博尔塔拉蒙古自治州,652700,-6.80978863537,
202003,新疆维吾尔自治区,博尔塔拉蒙古自治州,652700,3.51198102101,
202004,新疆维吾尔自治区,博尔塔拉蒙古自治州,652700,16.3598019259,
202005,新疆维吾尔自治区,博尔塔拉蒙古自治州,652700,21.678953428,
202006,新疆维吾尔自治区,博尔塔拉蒙古自治州,652700,23.0645374256,
202007,新疆维吾尔自治区,博尔塔拉蒙古自治州,652700,24.6280724645,
202008,新疆维吾尔自治区,博尔塔拉蒙古自治州,652700,23.8855076807,
202009,新疆维吾尔自治区,博尔塔拉蒙古自治州,652700,16.4606757244,
202010,新疆维吾尔自治区,博尔塔拉蒙古自治州,652700,7.73352135166,
202011,新疆维吾尔自治区,博尔塔拉蒙古自治州,652700,-1.41715156013,
202012,新疆维吾尔自治区,博尔塔拉蒙古自治州,652700,-16.4491398537,
202001,新疆维吾尔自治区,双河市,659007,-12.8567005634,
202002,新疆维吾尔自治区,双河市,659007,-6.81393795808,
202003,新疆维吾尔自治区,双河市,659007,3.67526643276,
202004,新疆维吾尔自治区,双河市,659007,16.4347165267,
202005,新疆维吾尔自治区,双河市,659007,21.8173907916,
202006,新疆维吾尔自治区,双河市,659007,23.0907782237,
202007,新疆维吾尔自治区,双河市,659007,24.6168223063,
202008,新疆维吾尔自治区,双河市,659007,23.8819197019,
202009,新疆维吾尔自治区,双河市,659007,16.4704325994,
202010,新疆维吾尔自治区,双河市,659007,7.66423435211,
202011,新疆维吾尔自治区,双河市,659007,-1.41309565703,
202012,新疆维吾尔自治区,双河市,659007,-16.6620310465,
202001,新疆维吾尔自治区,可克达拉市,659008,-12.0034631848,
202002,新疆维吾尔自治区,可克达拉市,659008,-6.40873688459,
202003,新疆维吾尔自治区,可克达拉市,659008,3.51044778228,
202004,新疆维吾尔自治区,可克达拉市,659008,15.6375351787,
202005,新疆维吾尔自治区,可克达拉市,659008,20.7533397913,
202006,新疆维吾尔自治区,可克达拉市,659008,22.0402896881,
202007,新疆维吾尔自治区,可克达拉市,659008,23.5747438669,
202008,新疆维吾尔自治区,可克达拉市,659008,23.0655842781,
202009,新疆维吾尔自治区,可克达拉市,659008,16.072620368,
202010,新疆维吾尔自治区,可克达拉市,659008,7.61710399985,
202011,新疆维吾尔自治区,可克达拉市,659008,-1.39839630127,
202012,新疆维吾尔自治区,可克达拉市,659008,-14.6106377363,
202001,新疆维吾尔自治区,吐鲁番市,650400,-9.94367383913,
202002,新疆维吾尔自治区,吐鲁番市,650400,-5.28268441646,
202003,新疆维吾尔自治区,吐鲁番市,650400,5.7005220422,
202004,新疆维吾尔自治区,吐鲁番市,650400,16.961438058,
202005,新疆维吾尔自治区,吐鲁番市,650400,21.8511382279,
202006,新疆维吾尔自治区,吐鲁番市,650400,24.2842080096,
202007,新疆维吾尔自治区,吐鲁番市,650400,26.1482886421,
202008,新疆维吾尔自治区,吐鲁番市,650400,25.3527924312,
202009,新疆维吾尔自治区,吐鲁番市,650400,18.6890778494,
202010,新疆维吾尔自治区,吐鲁番市,650400,8.88220164069,
202011,新疆维吾尔自治区,吐鲁番市,650400,-0.0027430977224,
202012,新疆维吾尔自治区,吐鲁番市,650400,-9.44612539327,
202001,新疆维吾尔自治区,和田地区,653200,-4.26943917351,
202002,新疆维吾尔自治区,和田地区,653200,1.86626211157,
202003,新疆维吾尔自治区,和田地区,653200,9.59902616825,
202004,新疆维吾尔自治区,和田地区,653200,16.2575231046,
202005,新疆维吾尔自治区,和田地区,653200,21.0438752493,
202006,新疆维吾尔自治区,和田地区,653200,23.7507847441,
202007,新疆维吾尔自治区,和田地区,653200,25.3387302429,
202008,新疆维吾尔自治区,和田地区,653200,25.5177925116,
202009,新疆维吾尔自治区,和田地区,653200,19.9918770776,
202010,新疆维吾尔自治区,和田地区,653200,11.1205102911,
202011,新疆维吾尔自治区,和田地区,653200,2.26570444373,
202012,新疆维吾尔自治区,和田地区,653200,-4.53453904205,
202001,新疆维吾尔自治区,哈密市,650500,-11.3969986115,
202002,新疆维吾尔自治区,哈密市,650500,-5.75076524436,
202003,新疆维吾尔自治区,哈密市,650500,2.34637385624,
202004,新疆维吾尔自治区,哈密市,650500,13.7384310848,
202005,新疆维吾尔自治区,哈密市,650500,18.5267421109,
202006,新疆维吾尔自治区,哈密市,650500,21.638370852,
202007,新疆维吾尔自治区,哈密市,650500,23.9996081259,
202008,新疆维吾尔自治区,哈密市,650500,22.5637353148,
202009,新疆维吾尔自治区,哈密市,650500,15.7360264987,
202010,新疆维吾尔自治区,哈密市,650500,5.7893232194,
202011,新疆维吾尔自治区,哈密市,650500,-2.26873553673,
202012,新疆维吾尔自治区,哈密市,650500,-12.5956240576,
202001,新疆维吾尔自治区,喀什地区,653100,-4.16905779742,
202002,新疆维吾尔自治区,喀什地区,653100,2.1203173907,
202003,新疆维吾尔自治区,喀什地区,653100,10.043156305,
202004,新疆维吾尔自治区,喀什地区,653100,16.4410617828,
202005,新疆维吾尔自治区,喀什地区,653100,20.8872971873,
202006,新疆维吾尔自治区,喀什地区,653100,23.4825762637,
202007,新疆维吾尔自治区,喀什地区,653100,25.0145409144,
202008,新疆维吾尔自治区,喀什地区,653100,25.1364832504,
202009,新疆维吾尔自治区,喀什地区,653100,19.7259418774,
202010,新疆维吾尔自治区,喀什地区,653100,11.6920783388,
202011,新疆维吾尔自治区,喀什地区,653100,2.33002055161,
202012,新疆维吾尔自治区,喀什地区,653100,-3.85405989306,
202001,新疆维吾尔自治区,图木舒克市,659003,-4.72837821819,
202002,新疆维吾尔自治区,图木舒克市,659003,1.19257054682,
202003,新疆维吾尔自治区,图木舒克市,659003,9.55674766964,
202004,新疆维吾尔自治区,图木舒克市,659003,16.5851505633,
202005,新疆维吾尔自治区,图木舒克市,659003,21.3324098516,
202006,新疆维吾尔自治区,图木舒克市,659003,23.0737923092,
202007,新疆维吾尔自治区,图木舒克市,659003,24.559743528,
202008,新疆维吾尔自治区,图木舒克市,659003,24.7940016852,
202009,新疆维吾尔自治区,图木舒克市,659003,19.152063836,
202010,新疆维吾尔自治区,图木舒克市,659003,11.130850799,
202011,新疆维吾尔自治区,图木舒克市,659003,1.80529483159,
202012,新疆维吾尔自治区,图木舒克市,659003,-4.16605263816,
202001,新疆维吾尔自治区,塔城地区,654200,-12.1144523387,
202002,新疆维吾尔自治区,塔城地区,654200,-7.05695603307,
202003,新疆维吾尔自治区,塔城地区,654200,1.11847522843,
202004,新疆维吾尔自治区,塔城地区,654200,14.346361644,
202005,新疆维吾尔自治区,塔城地区,654200,19.0729293252,
202006,新疆维吾尔自治区,塔城地区,654200,20.6951867606,
202007,新疆维吾尔自治区,塔城地区,654200,22.317989737,
202008,新疆维吾尔自治区,塔城地区,654200,21.574954619,
202009,新疆维吾尔自治区,塔城地区,654200,14.2692338949,
202010,新疆维吾尔自治区,塔城地区,654200,5.94012177534,
202011,新疆维吾尔自治区,塔城地区,654200,-2.74274427164,
202012,新疆维吾尔自治区,塔城地区,654200,-14.9505947969,
202001,新疆维吾尔自治区,巴音郭楞蒙古自治州,652800,-9.43910840249,
202002,新疆维吾尔自治区,巴音郭楞蒙古自治州,652800,-4.11423128382,
202003,新疆维吾尔自治区,巴音郭楞蒙古自治州,652800,4.43828314164,
202004,新疆维吾尔自治区,巴音郭楞蒙古自治州,652800,14.0008429791,
202005,新疆维吾尔自治区,巴音郭楞蒙古自治州,652800,19.1583234153,
202006,新疆维吾尔自治区,巴音郭楞蒙古自治州,652800,21.5306437078,
202007,新疆维吾尔自治区,巴音郭楞蒙古自治州,652800,23.4257710616,
202008,新疆维吾尔自治区,巴音郭楞蒙古自治州,652800,22.7952862737,
202009,新疆维吾尔自治区,巴音郭楞蒙古自治州,652800,17.1373741005,
202010,新疆维吾尔自治区,巴音郭楞蒙古自治州,652800,7.43048042021,
202011,新疆维吾尔自治区,巴音郭楞蒙古自治州,652800,-1.05888764195,
202012,新疆维吾尔自治区,巴音郭楞蒙古自治州,652800,-9.22616666848,
202001,新疆维吾尔自治区,昆玉市,659009,-2.9228935138,
202002,新疆维吾尔自治区,昆玉市,659009,3.36388518499,
202003,新疆维吾尔自治区,昆玉市,659009,10.9902549688,
202004,新疆维吾尔自治区,昆玉市,659009,17.0136409981,
202005,新疆维吾尔自治区,昆玉市,659009,21.5850250963,
202006,新疆维吾尔自治区,昆玉市,659009,24.3970065739,
202007,新疆维吾尔自治区,昆玉市,659009,25.7769548997,
202008,新疆维吾尔自治区,昆玉市,659009,26.0032803909,
202009,新疆维吾尔自治区,昆玉市,659009,20.7907296056,
202010,新疆维吾尔自治区,昆玉市,659009,12.2723151221,
202011,新疆维吾尔自治区,昆玉市,659009,3.4631159582,
202012,新疆维吾尔自治区,昆玉市,659009,-3.499854036,
202001,新疆维吾尔自治区,昌吉回族自治州,652300,-11.3045781919,
202002,新疆维吾尔自治区,昌吉回族自治州,652300,-6.58954259293,
202003,新疆维吾尔自治区,昌吉回族自治州,652300,1.57612793873,
202004,新疆维吾尔自治区,昌吉回族自治州,652300,13.8486701105,
202005,新疆维吾尔自治区,昌吉回族自治州,652300,18.3135118809,
202006,新疆维吾尔自治区,昌吉回族自治州,652300,20.3184006903,
202007,新疆维吾尔自治区,昌吉回族自治州,652300,22.2513134542,
202008,新疆维吾尔自治区,昌吉回族自治州,652300,21.5364776124,
202009,新疆维吾尔自治区,昌吉回族自治州,652300,14.5698600941,
202010,新疆维吾尔自治区,昌吉回族自治州,652300,6.07458257725,
202011,新疆维吾尔自治区,昌吉回族自治州,652300,-2.22678512529,
202012,新疆维吾尔自治区,昌吉回族自治州,652300,-12.5754220918,
202001,新疆维吾尔自治区,石河子市,659001,-12.8760773076,
202002,新疆维吾尔自治区,石河子市,659001,-7.551552097,
202003,新疆维吾尔自治区,石河子市,659001,1.429832081,
202004,新疆维吾尔自治区,石河子市,659001,14.5908745395,
202005,新疆维吾尔自治区,石河子市,659001,19.0605257352,
202006,新疆维吾尔自治区,石河子市,659001,20.6098831495,
202007,新疆维吾尔自治区,石河子市,659001,22.5304813915,
202008,新疆维吾尔自治区,石河子市,659001,21.8309062322,
202009,新疆维吾尔自治区,石河子市,659001,14.7481207848,
202010,新疆维吾尔自治区,石河子市,659001,6.42551351918,
202011,新疆维吾尔自治区,石河子市,659001,-2.42804749144,
202012,新疆维吾尔自治区,石河子市,659001,-14.9233055909,
202001,新疆维吾尔自治区,胡杨河市,659010,-13.528676894,
202002,新疆维吾尔自治区,胡杨河市,659010,-7.9391876724,
202003,新疆维吾尔自治区,胡杨河市,659010,1.9084912969,
202004,新疆维吾尔自治区,胡杨河市,659010,15.2617527246,
202005,新疆维吾尔自治区,胡杨河市,659010,20.1168309318,
202006,新疆维吾尔自治区,胡杨河市,659010,21.6290377246,
202007,新疆维吾尔自治区,胡杨河市,659010,23.3646054533,
202008,新疆维吾尔自治区,胡杨河市,659010,22.7016395993,
202009,新疆维吾尔自治区,胡杨河市,659010,15.2721636958,
202010,新疆维吾尔自治区,胡杨河市,659010,6.91060476833,
202011,新疆维吾尔自治区,胡杨河市,659010,-2.18864647547,
